gender,enrolled_university,education_level,experience,company_size,company_type,last_new_job,city,city_development_index,relevent_experience,major_discipline,training_hours,target
1.0,0.0,1.0,3.0,3.0,2.0,1.0,11,0.55,1,0,12,0.0
1.0,1.0,3.0,8.0,4.0,2.0,2.0,46,0.7659999999999999,1,5,12,0.0
1.0,0.0,3.0,11.0,1.0,2.0,1.0,5,0.92,1,5,16,0.0
1.0,0.0,3.0,0.0,4.0,3.0,1.0,5,0.92,0,0,43,0.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,5,0.92,1,5,135,0.0
1.0,0.0,3.0,4.0,5.0,2.0,1.0,49,0.92,1,5,86,0.0
1.0,0.0,3.0,7.0,6.0,1.0,1.0,49,0.92,1,5,158,0.0
1.0,0.0,3.0,5.0,2.0,3.0,1.0,64,0.624,1,5,44,1.0
1.0,0.0,3.0,5.0,3.0,3.0,1.0,49,0.92,1,5,102,0.0
1.0,0.0,3.0,13.0,6.0,2.0,3.0,13,0.926,0,5,11,0.0
1.0,0.0,3.0,21.0,3.0,3.0,5.0,5,0.92,1,5,46,0.0
1.0,0.0,3.0,7.0,4.0,2.0,2.0,5,0.92,1,5,56,0.0
1.0,0.0,3.0,2.0,7.0,2.0,1.0,5,0.92,0,5,53,0.0
1.0,0.0,3.0,6.0,3.0,2.0,2.0,95,0.855,1,5,188,1.0
1.0,0.0,1.0,4.0,4.0,2.0,0.0,30,0.897,0,0,26,0.0
1.0,0.0,3.0,16.0,3.0,2.0,1.0,99,0.884,1,5,107,0.0
1.0,0.0,3.0,21.0,3.0,2.0,1.0,48,0.91,1,5,17,0.0
1.0,0.0,3.0,19.0,6.0,2.0,3.0,120,0.925,1,5,42,0.0
1.0,0.0,4.0,21.0,3.0,1.0,1.0,5,0.92,1,5,83,0.0
1.0,1.0,4.0,5.0,2.0,3.0,0.0,64,0.624,1,5,3,0.0
1.0,1.0,3.0,12.0,8.0,1.0,2.0,66,0.698,0,5,67,1.0
0.0,0.0,4.0,4.0,8.0,2.0,1.0,64,0.624,1,5,4,0.0
1.0,1.0,4.0,6.0,5.0,2.0,1.0,5,0.92,1,5,15,1.0
1.0,1.0,2.0,2.0,3.0,2.0,0.0,64,0.624,0,0,26,1.0
1.0,1.0,3.0,4.0,4.0,2.0,0.0,64,0.624,0,5,55,0.0
1.0,2.0,3.0,6.0,5.0,2.0,0.0,13,0.926,0,5,50,0.0
1.0,0.0,3.0,6.0,1.0,4.0,3.0,64,0.624,1,5,12,1.0
1.0,2.0,2.0,10.0,3.0,2.0,1.0,95,0.855,1,0,16,0.0
1.0,2.0,3.0,2.0,1.0,4.0,1.0,50,0.767,1,0,74,1.0
1.0,0.0,3.0,9.0,4.0,2.0,2.0,49,0.92,1,5,34,0.0
1.0,0.0,3.0,6.0,1.0,2.0,5.0,64,0.624,1,5,35,0.0
1.0,0.0,3.0,8.0,1.0,2.0,4.0,0,0.847,1,5,9,0.0
1.0,0.0,3.0,21.0,7.0,2.0,5.0,5,0.92,0,4,4,0.0
1.0,0.0,3.0,8.0,2.0,2.0,1.0,50,0.767,1,5,30,0.0
1.0,0.0,4.0,8.0,1.0,3.0,3.0,48,0.91,1,5,5,0.0
1.0,1.0,2.0,0.0,6.0,2.0,0.0,5,0.92,0,0,20,0.0
1.0,0.0,3.0,6.0,8.0,2.0,2.0,64,0.624,1,5,21,0.0
1.0,0.0,3.0,6.0,3.0,2.0,2.0,43,0.698,1,5,89,1.0
1.0,0.0,3.0,0.0,2.0,2.0,1.0,102,0.579,1,5,49,1.0
1.0,1.0,4.0,1.0,5.0,2.0,1.0,64,0.624,1,5,52,0.0
1.0,0.0,3.0,12.0,5.0,2.0,5.0,59,0.8240000000000001,1,5,28,1.0
1.0,1.0,3.0,3.0,6.0,2.0,2.0,74,0.893,0,5,16,1.0
1.0,0.0,3.0,9.0,3.0,2.0,1.0,64,0.624,1,5,52,1.0
1.0,0.0,3.0,4.0,6.0,2.0,1.0,5,0.92,1,5,168,1.0
1.0,2.0,3.0,3.0,5.0,2.0,0.0,5,0.92,1,5,30,0.0
1.0,0.0,3.0,9.0,4.0,2.0,3.0,64,0.624,1,5,28,1.0
0.0,0.0,4.0,15.0,1.0,2.0,1.0,5,0.92,1,5,75,0.0
1.0,1.0,2.0,6.0,3.0,3.0,1.0,118,0.865,1,0,50,0.0
1.0,0.0,4.0,21.0,3.0,2.0,5.0,5,0.92,1,5,21,0.0
1.0,0.0,4.0,16.0,5.0,2.0,5.0,5,0.92,0,5,60,0.0
1.0,0.0,3.0,8.0,4.0,2.0,3.0,21,0.738,1,5,9,1.0
1.0,0.0,4.0,4.0,4.0,2.0,1.0,85,0.8959999999999999,0,5,32,0.0
1.0,0.0,3.0,3.0,4.0,3.0,3.0,102,0.579,1,5,136,0.0
1.0,0.0,3.0,21.0,4.0,2.0,2.0,5,0.92,1,5,23,0.0
0.0,0.0,3.0,4.0,2.0,3.0,1.0,48,0.91,1,5,108,0.0
1.0,0.0,3.0,16.0,3.0,2.0,3.0,91,0.913,1,5,64,0.0
1.0,0.0,3.0,21.0,3.0,1.0,2.0,5,0.92,1,5,8,0.0
1.0,0.0,3.0,18.0,4.0,2.0,5.0,49,0.92,1,5,52,0.0
0.0,0.0,3.0,3.0,4.0,2.0,1.0,5,0.92,1,5,19,0.0
1.0,0.0,3.0,17.0,5.0,2.0,5.0,5,0.92,1,5,78,0.0
1.0,1.0,4.0,3.0,4.0,3.0,1.0,30,0.897,0,5,32,1.0
1.0,0.0,4.0,14.0,4.0,2.0,1.0,13,0.926,1,5,63,0.0
1.0,0.0,4.0,9.0,4.0,2.0,0.0,82,0.89,1,5,218,0.0
1.0,2.0,3.0,4.0,1.0,5.0,1.0,11,0.55,1,5,25,1.0
1.0,0.0,3.0,5.0,1.0,4.0,1.0,64,0.624,1,5,28,1.0
1.0,0.0,3.0,10.0,7.0,2.0,2.0,5,0.92,1,5,174,0.0
1.0,0.0,3.0,18.0,4.0,2.0,5.0,78,0.8270000000000001,1,5,22,0.0
1.0,0.0,3.0,16.0,6.0,2.0,5.0,86,0.74,1,5,49,0.0
1.0,1.0,2.0,4.0,4.0,3.0,2.0,112,0.923,0,0,55,0.0
1.0,1.0,3.0,6.0,7.0,2.0,2.0,17,0.722,0,3,162,0.0
1.0,1.0,3.0,16.0,6.0,2.0,0.0,101,0.754,1,5,29,1.0
1.0,0.0,3.0,4.0,3.0,3.0,3.0,5,0.92,1,5,23,0.0
1.0,0.0,3.0,21.0,8.0,2.0,1.0,5,0.92,1,5,141,0.0
1.0,0.0,4.0,13.0,8.0,2.0,2.0,5,0.92,1,5,70,0.0
1.0,0.0,3.0,14.0,8.0,2.0,1.0,5,0.92,1,5,46,0.0
1.0,0.0,4.0,17.0,5.0,2.0,2.0,101,0.754,1,5,10,1.0
1.0,0.0,3.0,12.0,6.0,2.0,5.0,5,0.92,0,5,30,1.0
1.0,2.0,3.0,10.0,4.0,2.0,2.0,83,0.762,1,5,8,0.0
0.0,0.0,4.0,6.0,5.0,1.0,3.0,30,0.897,1,5,34,0.0
1.0,0.0,4.0,18.0,8.0,2.0,2.0,5,0.92,1,3,6,0.0
1.0,0.0,3.0,8.0,4.0,3.0,5.0,64,0.624,1,5,138,0.0
1.0,2.0,4.0,21.0,5.0,2.0,1.0,101,0.754,0,5,74,1.0
1.0,1.0,3.0,2.0,4.0,2.0,0.0,106,0.579,0,5,45,1.0
1.0,0.0,3.0,12.0,3.0,1.0,5.0,70,0.939,0,3,22,0.0
1.0,1.0,3.0,7.0,2.0,2.0,4.0,64,0.624,1,5,78,1.0
1.0,1.0,2.0,6.0,7.0,2.0,1.0,64,0.624,0,0,16,1.0
1.0,0.0,4.0,3.0,3.0,3.0,2.0,99,0.884,1,5,44,0.0
1.0,0.0,3.0,16.0,5.0,2.0,3.0,64,0.624,1,5,56,0.0
1.0,0.0,1.0,1.0,4.0,2.0,0.0,49,0.92,0,0,22,0.0
1.0,0.0,3.0,14.0,3.0,2.0,1.0,85,0.8959999999999999,1,5,3,0.0
1.0,0.0,4.0,21.0,4.0,2.0,5.0,5,0.92,1,5,3,0.0
1.0,1.0,3.0,21.0,4.0,2.0,5.0,50,0.767,1,5,46,0.0
1.0,0.0,3.0,17.0,6.0,2.0,1.0,36,0.727,1,5,28,1.0
1.0,0.0,3.0,20.0,6.0,2.0,1.0,5,0.92,1,5,202,0.0
1.0,0.0,3.0,21.0,8.0,1.0,2.0,5,0.92,1,5,12,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,5,0.92,1,6,87,0.0
1.0,2.0,3.0,13.0,5.0,2.0,1.0,103,0.939,1,5,22,0.0
1.0,0.0,2.0,7.0,5.0,2.0,0.0,101,0.754,1,0,4,0.0
1.0,0.0,3.0,21.0,1.0,2.0,5.0,48,0.91,1,3,13,0.0
1.0,1.0,3.0,7.0,4.0,2.0,2.0,101,0.754,0,5,14,1.0
1.0,0.0,3.0,21.0,2.0,2.0,0.0,120,0.925,1,5,120,0.0
1.0,0.0,4.0,4.0,3.0,2.0,2.0,64,0.624,1,5,42,1.0
1.0,0.0,3.0,1.0,4.0,2.0,0.0,5,0.92,0,0,6,0.0
1.0,0.0,3.0,10.0,1.0,4.0,1.0,86,0.74,1,4,52,0.0
1.0,1.0,3.0,2.0,6.0,2.0,1.0,30,0.897,0,4,68,0.0
1.0,1.0,3.0,17.0,5.0,2.0,1.0,94,0.802,1,5,13,0.0
1.0,0.0,3.0,21.0,2.0,2.0,3.0,78,0.8270000000000001,1,0,16,0.0
1.0,0.0,2.0,10.0,2.0,2.0,0.0,13,0.926,1,0,4,0.0
1.0,0.0,3.0,3.0,2.0,2.0,2.0,99,0.884,1,5,40,1.0
1.0,0.0,4.0,3.0,3.0,2.0,1.0,64,0.624,0,5,24,0.0
1.0,2.0,3.0,3.0,3.0,3.0,0.0,42,0.698,0,5,54,1.0
1.0,0.0,4.0,15.0,1.0,2.0,5.0,64,0.624,1,5,76,0.0
1.0,0.0,3.0,21.0,4.0,2.0,2.0,5,0.92,1,5,23,0.0
1.0,1.0,3.0,3.0,1.0,2.0,1.0,30,0.897,0,4,77,0.0
1.0,0.0,3.0,21.0,3.0,2.0,2.0,48,0.91,1,3,47,0.0
1.0,0.0,3.0,5.0,5.0,2.0,5.0,64,0.624,1,5,41,0.0
1.0,0.0,4.0,21.0,4.0,2.0,5.0,13,0.926,1,5,22,1.0
1.0,0.0,2.0,4.0,4.0,3.0,0.0,122,0.915,0,0,12,0.0
1.0,0.0,3.0,10.0,3.0,2.0,1.0,5,0.92,1,5,60,0.0
1.0,0.0,4.0,16.0,5.0,2.0,2.0,64,0.624,1,5,13,1.0
1.0,0.0,3.0,21.0,2.0,2.0,3.0,103,0.939,1,5,41,0.0
1.0,1.0,3.0,10.0,3.0,2.0,2.0,64,0.624,0,5,31,1.0
1.0,0.0,3.0,6.0,1.0,2.0,3.0,81,0.725,1,5,13,0.0
1.0,1.0,3.0,6.0,7.0,2.0,1.0,50,0.767,1,5,77,0.0
1.0,0.0,3.0,0.0,3.0,2.0,1.0,64,0.624,1,5,55,1.0
1.0,2.0,3.0,12.0,4.0,2.0,2.0,48,0.91,0,5,111,1.0
1.0,0.0,3.0,7.0,3.0,2.0,4.0,2,0.887,1,5,20,0.0
1.0,0.0,3.0,2.0,3.0,2.0,1.0,39,0.555,1,5,87,1.0
1.0,2.0,4.0,21.0,5.0,3.0,1.0,5,0.92,1,5,39,1.0
1.0,1.0,3.0,8.0,2.0,2.0,0.0,64,0.624,1,5,24,0.0
1.0,1.0,3.0,9.0,1.0,5.0,1.0,116,0.698,1,5,282,0.0
1.0,0.0,4.0,11.0,5.0,2.0,1.0,30,0.897,1,5,166,0.0
1.0,1.0,3.0,3.0,4.0,2.0,1.0,64,0.624,1,5,84,1.0
1.0,0.0,4.0,4.0,3.0,2.0,0.0,64,0.624,1,5,54,1.0
0.0,0.0,1.0,10.0,3.0,4.0,1.0,49,0.92,1,0,33,0.0
1.0,0.0,3.0,6.0,5.0,2.0,1.0,5,0.92,0,5,92,1.0
1.0,0.0,4.0,6.0,5.0,2.0,1.0,4,0.804,1,5,41,0.0
1.0,0.0,3.0,5.0,8.0,2.0,3.0,5,0.92,0,3,56,1.0
1.0,0.0,2.0,8.0,7.0,1.0,1.0,122,0.915,0,0,42,0.0
1.0,0.0,2.0,20.0,4.0,2.0,1.0,74,0.893,1,0,167,0.0
0.0,0.0,4.0,9.0,2.0,4.0,1.0,64,0.624,1,5,122,0.0
1.0,0.0,3.0,3.0,4.0,3.0,2.0,93,0.6659999999999999,0,5,44,1.0
1.0,0.0,2.0,4.0,4.0,2.0,1.0,49,0.92,1,0,206,0.0
1.0,0.0,3.0,15.0,8.0,2.0,2.0,5,0.92,1,5,102,0.0
1.0,0.0,2.0,14.0,3.0,2.0,3.0,13,0.926,1,0,84,0.0
1.0,0.0,3.0,13.0,8.0,1.0,2.0,2,0.887,1,5,34,0.0
1.0,0.0,4.0,11.0,3.0,2.0,1.0,99,0.884,1,5,72,0.0
1.0,0.0,3.0,6.0,8.0,2.0,1.0,64,0.624,1,5,11,1.0
1.0,0.0,2.0,21.0,2.0,2.0,1.0,13,0.926,1,0,36,0.0
1.0,1.0,3.0,1.0,3.0,2.0,1.0,102,0.579,1,5,23,0.0
1.0,2.0,3.0,4.0,1.0,2.0,1.0,5,0.92,1,5,45,0.0
1.0,0.0,3.0,13.0,4.0,3.0,1.0,41,0.6890000000000001,1,5,70,0.0
1.0,1.0,2.0,8.0,4.0,2.0,1.0,49,0.92,1,0,13,0.0
1.0,0.0,3.0,3.0,4.0,3.0,2.0,64,0.624,1,5,78,1.0
1.0,1.0,2.0,6.0,2.0,3.0,1.0,64,0.624,0,0,9,1.0
1.0,2.0,3.0,15.0,4.0,2.0,1.0,1,0.895,1,5,14,0.0
1.0,0.0,3.0,2.0,2.0,2.0,0.0,48,0.91,1,5,80,0.0
1.0,1.0,3.0,3.0,4.0,2.0,1.0,50,0.767,1,5,13,0.0
1.0,0.0,3.0,5.0,1.0,4.0,4.0,5,0.92,1,5,18,0.0
1.0,0.0,4.0,21.0,8.0,2.0,2.0,48,0.91,1,5,178,0.0
1.0,1.0,4.0,21.0,8.0,2.0,5.0,5,0.92,1,5,278,0.0
1.0,0.0,4.0,14.0,3.0,2.0,1.0,5,0.92,1,5,31,0.0
1.0,1.0,2.0,7.0,4.0,3.0,1.0,116,0.698,0,0,114,1.0
0.0,0.0,3.0,1.0,6.0,2.0,1.0,49,0.92,0,1,29,0.0
1.0,0.0,3.0,4.0,4.0,2.0,3.0,5,0.92,1,5,138,0.0
1.0,2.0,3.0,21.0,8.0,2.0,3.0,101,0.754,1,5,222,0.0
1.0,1.0,3.0,1.0,7.0,2.0,1.0,21,0.738,1,6,90,0.0
1.0,0.0,3.0,6.0,6.0,2.0,1.0,30,0.897,1,2,130,1.0
1.0,0.0,3.0,6.0,7.0,2.0,0.0,22,0.479,0,0,113,1.0
1.0,0.0,4.0,8.0,5.0,2.0,2.0,13,0.926,0,5,69,0.0
1.0,0.0,2.0,4.0,4.0,2.0,1.0,13,0.926,0,0,126,1.0
0.0,0.0,3.0,9.0,4.0,2.0,2.0,99,0.884,1,5,54,0.0
1.0,0.0,1.0,3.0,2.0,2.0,0.0,122,0.915,0,0,14,0.0
1.0,0.0,3.0,0.0,5.0,2.0,1.0,5,0.92,1,4,90,0.0
0.0,0.0,4.0,16.0,3.0,2.0,4.0,13,0.926,1,5,19,0.0
1.0,1.0,3.0,6.0,6.0,3.0,3.0,95,0.855,1,5,30,0.0
1.0,0.0,3.0,8.0,4.0,1.0,3.0,99,0.884,1,5,52,0.0
1.0,1.0,2.0,5.0,4.0,2.0,1.0,49,0.92,0,0,112,0.0
1.0,0.0,3.0,4.0,2.0,4.0,1.0,5,0.92,1,6,29,0.0
1.0,0.0,3.0,3.0,5.0,2.0,2.0,117,0.691,0,6,46,0.0
1.0,0.0,3.0,18.0,4.0,2.0,5.0,48,0.91,1,4,104,0.0
0.0,0.0,4.0,2.0,2.0,2.0,0.0,95,0.855,0,3,111,0.0
1.0,0.0,3.0,12.0,3.0,2.0,2.0,64,0.624,1,5,133,0.0
0.0,0.0,3.0,4.0,3.0,2.0,1.0,5,0.92,0,2,4,0.0
1.0,0.0,3.0,21.0,6.0,3.0,1.0,65,0.899,0,5,57,1.0
1.0,0.0,3.0,21.0,5.0,5.0,5.0,5,0.92,1,2,36,0.0
1.0,0.0,3.0,2.0,2.0,2.0,0.0,60,0.698,0,5,13,0.0
1.0,1.0,2.0,7.0,3.0,5.0,1.0,15,0.743,1,0,29,0.0
1.0,0.0,3.0,3.0,5.0,2.0,3.0,64,0.624,0,5,17,1.0
1.0,0.0,3.0,6.0,2.0,3.0,1.0,49,0.92,1,5,42,0.0
1.0,0.0,3.0,9.0,1.0,2.0,1.0,48,0.91,1,5,98,0.0
1.0,0.0,3.0,5.0,8.0,1.0,0.0,13,0.926,1,5,5,0.0
1.0,0.0,5.0,21.0,6.0,1.0,0.0,30,0.897,1,5,29,0.0
1.0,0.0,3.0,21.0,5.0,2.0,1.0,5,0.92,1,5,15,1.0
1.0,0.0,4.0,10.0,4.0,2.0,4.0,2,0.887,1,5,67,1.0
1.0,0.0,3.0,10.0,4.0,2.0,2.0,5,0.92,1,5,153,1.0
0.0,0.0,3.0,14.0,3.0,3.0,1.0,49,0.92,1,5,23,0.0
1.0,0.0,3.0,21.0,4.0,2.0,3.0,48,0.91,1,5,24,0.0
1.0,0.0,3.0,21.0,1.0,3.0,1.0,89,0.866,1,5,55,0.0
0.0,0.0,3.0,11.0,6.0,2.0,5.0,95,0.855,1,5,52,0.0
1.0,0.0,2.0,15.0,8.0,2.0,2.0,31,0.836,1,0,146,0.0
1.0,0.0,3.0,13.0,3.0,2.0,2.0,5,0.92,1,5,82,0.0
1.0,0.0,3.0,21.0,5.0,2.0,5.0,48,0.91,1,5,146,1.0
1.0,0.0,3.0,15.0,3.0,2.0,5.0,6,0.924,1,5,77,0.0
1.0,0.0,3.0,6.0,6.0,2.0,2.0,5,0.92,1,5,51,0.0
1.0,0.0,3.0,6.0,3.0,2.0,1.0,93,0.6659999999999999,1,5,36,0.0
1.0,0.0,3.0,14.0,6.0,2.0,5.0,5,0.92,1,5,15,0.0
1.0,0.0,3.0,21.0,4.0,3.0,1.0,5,0.92,1,5,4,0.0
1.0,0.0,3.0,9.0,5.0,2.0,1.0,5,0.92,1,5,57,0.0
1.0,0.0,3.0,3.0,8.0,2.0,2.0,64,0.624,1,5,154,1.0
1.0,0.0,3.0,20.0,5.0,2.0,2.0,5,0.92,1,5,30,1.0
1.0,1.0,3.0,4.0,5.0,2.0,0.0,64,0.624,0,5,34,1.0
1.0,0.0,5.0,21.0,5.0,1.0,5.0,95,0.855,0,5,99,0.0
1.0,0.0,3.0,21.0,4.0,5.0,1.0,49,0.92,0,5,7,0.0
1.0,1.0,3.0,5.0,1.0,4.0,1.0,15,0.743,0,5,304,0.0
1.0,0.0,3.0,10.0,2.0,2.0,4.0,85,0.8959999999999999,1,5,72,0.0
1.0,0.0,3.0,9.0,2.0,2.0,1.0,95,0.855,1,5,44,1.0
0.0,0.0,4.0,21.0,8.0,2.0,5.0,13,0.926,1,5,27,0.0
1.0,0.0,3.0,11.0,4.0,2.0,3.0,5,0.92,1,4,114,0.0
0.0,0.0,4.0,10.0,4.0,2.0,1.0,64,0.624,1,5,164,0.0
1.0,0.0,4.0,10.0,6.0,2.0,2.0,103,0.939,1,5,42,0.0
1.0,0.0,3.0,21.0,4.0,3.0,2.0,5,0.92,1,5,6,1.0
1.0,1.0,3.0,9.0,5.0,3.0,1.0,5,0.92,0,5,73,0.0
0.0,0.0,4.0,10.0,2.0,2.0,2.0,99,0.884,1,5,50,0.0
1.0,0.0,3.0,4.0,2.0,2.0,1.0,64,0.624,1,5,23,1.0
1.0,0.0,3.0,11.0,6.0,2.0,1.0,30,0.897,1,5,3,0.0
1.0,0.0,4.0,5.0,1.0,2.0,1.0,30,0.897,1,5,27,0.0
1.0,0.0,3.0,3.0,8.0,2.0,1.0,64,0.624,1,5,264,1.0
1.0,0.0,4.0,21.0,4.0,3.0,5.0,30,0.897,1,0,14,0.0
1.0,0.0,3.0,4.0,2.0,2.0,1.0,11,0.55,1,5,32,1.0
1.0,0.0,3.0,9.0,8.0,2.0,1.0,5,0.92,1,5,36,0.0
1.0,0.0,3.0,5.0,1.0,2.0,4.0,99,0.884,1,5,80,0.0
1.0,0.0,3.0,10.0,2.0,2.0,2.0,102,0.579,1,5,32,1.0
1.0,0.0,4.0,11.0,3.0,2.0,1.0,5,0.92,1,5,62,1.0
1.0,0.0,4.0,13.0,4.0,2.0,1.0,48,0.91,1,5,23,0.0
1.0,1.0,1.0,2.0,4.0,3.0,0.0,30,0.897,0,0,22,0.0
1.0,2.0,4.0,8.0,1.0,2.0,2.0,30,0.897,1,5,34,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,5,14,0.0
1.0,0.0,3.0,4.0,1.0,3.0,2.0,83,0.762,1,5,68,0.0
1.0,0.0,4.0,5.0,3.0,2.0,5.0,64,0.624,1,5,108,1.0
1.0,1.0,3.0,2.0,4.0,2.0,0.0,98,0.698,0,5,28,1.0
1.0,1.0,3.0,10.0,4.0,2.0,0.0,5,0.92,0,5,41,1.0
1.0,0.0,4.0,9.0,3.0,2.0,0.0,64,0.624,0,5,53,0.0
1.0,0.0,5.0,21.0,4.0,1.0,5.0,30,0.897,1,5,90,0.0
0.0,0.0,3.0,21.0,4.0,2.0,1.0,5,0.92,0,5,54,1.0
1.0,0.0,4.0,10.0,4.0,2.0,1.0,64,0.624,1,5,41,1.0
0.0,0.0,3.0,21.0,4.0,2.0,5.0,5,0.92,1,5,34,0.0
1.0,2.0,3.0,7.0,6.0,1.0,2.0,30,0.897,0,5,53,0.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,83,0.762,1,5,65,1.0
0.0,0.0,4.0,7.0,5.0,2.0,1.0,30,0.897,1,5,48,0.0
1.0,1.0,3.0,6.0,8.0,2.0,1.0,64,0.624,1,0,82,1.0
0.0,0.0,4.0,8.0,4.0,3.0,1.0,95,0.855,1,0,70,1.0
0.0,0.0,3.0,9.0,3.0,2.0,5.0,103,0.939,1,5,148,0.0
1.0,0.0,4.0,16.0,1.0,2.0,5.0,30,0.897,1,5,15,0.0
1.0,0.0,4.0,14.0,7.0,2.0,3.0,5,0.92,1,5,55,1.0
1.0,0.0,4.0,12.0,2.0,2.0,3.0,117,0.691,1,5,35,0.0
1.0,2.0,3.0,10.0,2.0,2.0,5.0,77,0.7759999999999999,1,5,13,0.0
1.0,0.0,2.0,8.0,3.0,3.0,1.0,13,0.926,0,0,43,0.0
1.0,0.0,4.0,11.0,4.0,2.0,5.0,64,0.624,1,5,71,1.0
1.0,1.0,3.0,1.0,5.0,2.0,1.0,64,0.624,1,5,9,1.0
1.0,0.0,3.0,3.0,3.0,3.0,1.0,64,0.624,1,5,8,1.0
1.0,2.0,3.0,0.0,2.0,3.0,1.0,50,0.767,1,5,54,1.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,48,0.91,1,5,76,0.0
1.0,1.0,3.0,5.0,4.0,2.0,1.0,74,0.893,0,5,23,0.0
1.0,1.0,4.0,5.0,4.0,2.0,1.0,64,0.624,1,5,88,0.0
1.0,0.0,3.0,11.0,4.0,2.0,4.0,13,0.926,1,5,21,0.0
1.0,0.0,3.0,7.0,4.0,2.0,1.0,95,0.855,0,0,80,1.0
0.0,0.0,4.0,14.0,1.0,2.0,4.0,7,0.794,1,5,92,0.0
1.0,2.0,3.0,10.0,5.0,2.0,2.0,41,0.6890000000000001,1,5,36,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,5,0.92,1,5,182,1.0
1.0,0.0,4.0,18.0,8.0,2.0,1.0,5,0.92,1,5,45,0.0
1.0,0.0,3.0,19.0,7.0,2.0,2.0,48,0.91,1,5,20,0.0
1.0,0.0,3.0,4.0,5.0,2.0,2.0,64,0.624,1,5,19,0.0
0.0,1.0,4.0,15.0,6.0,2.0,2.0,11,0.55,1,5,55,0.0
1.0,1.0,4.0,6.0,6.0,2.0,4.0,64,0.624,1,5,35,1.0
1.0,0.0,3.0,3.0,3.0,1.0,2.0,5,0.92,1,5,70,0.0
1.0,1.0,4.0,4.0,4.0,3.0,1.0,64,0.624,0,5,24,1.0
1.0,0.0,3.0,3.0,3.0,2.0,1.0,13,0.926,1,5,40,0.0
1.0,2.0,3.0,15.0,4.0,2.0,5.0,99,0.884,1,5,64,0.0
1.0,0.0,4.0,5.0,6.0,2.0,3.0,112,0.923,1,5,66,0.0
1.0,0.0,3.0,21.0,1.0,2.0,3.0,65,0.899,1,6,49,0.0
1.0,1.0,3.0,9.0,4.0,2.0,2.0,64,0.624,0,5,48,0.0
0.0,0.0,3.0,2.0,3.0,2.0,2.0,64,0.624,1,5,10,1.0
1.0,1.0,3.0,3.0,2.0,3.0,0.0,30,0.897,0,5,54,0.0
1.0,0.0,3.0,6.0,6.0,2.0,2.0,48,0.91,1,5,140,0.0
1.0,0.0,3.0,16.0,5.0,2.0,1.0,47,0.843,1,5,220,0.0
0.0,0.0,3.0,7.0,3.0,2.0,1.0,64,0.624,1,5,18,0.0
1.0,0.0,3.0,3.0,4.0,2.0,0.0,64,0.624,0,5,108,0.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,64,0.624,1,5,196,0.0
1.0,0.0,3.0,7.0,3.0,2.0,2.0,5,0.92,1,5,256,0.0
1.0,0.0,4.0,4.0,4.0,4.0,2.0,64,0.624,1,5,52,1.0
1.0,0.0,3.0,7.0,4.0,6.0,2.0,5,0.92,1,5,19,0.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,91,0.913,0,5,23,0.0
0.0,1.0,3.0,5.0,3.0,2.0,1.0,53,0.921,1,5,308,0.0
1.0,2.0,4.0,1.0,4.0,3.0,1.0,13,0.926,0,2,96,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,5,222,0.0
1.0,1.0,3.0,7.0,1.0,2.0,1.0,91,0.913,1,5,10,0.0
1.0,0.0,2.0,13.0,3.0,2.0,5.0,13,0.926,1,0,83,0.0
1.0,0.0,3.0,21.0,6.0,2.0,1.0,5,0.92,0,5,72,1.0
1.0,0.0,3.0,21.0,4.0,2.0,1.0,64,0.624,1,5,122,1.0
1.0,0.0,2.0,7.0,8.0,2.0,3.0,13,0.926,1,0,25,0.0
0.0,0.0,3.0,2.0,4.0,2.0,1.0,5,0.92,1,3,63,0.0
1.0,2.0,4.0,9.0,8.0,2.0,1.0,83,0.762,1,5,67,1.0
1.0,0.0,3.0,10.0,2.0,2.0,1.0,5,0.92,1,5,21,1.0
1.0,0.0,3.0,5.0,3.0,2.0,1.0,64,0.624,1,5,50,1.0
1.0,0.0,2.0,10.0,8.0,2.0,2.0,55,0.878,1,0,66,1.0
1.0,0.0,1.0,2.0,4.0,2.0,0.0,103,0.939,0,0,15,0.0
1.0,2.0,4.0,12.0,3.0,2.0,0.0,13,0.926,1,5,14,0.0
1.0,1.0,3.0,5.0,7.0,2.0,1.0,64,0.624,1,5,74,1.0
1.0,0.0,5.0,21.0,3.0,2.0,5.0,48,0.91,1,5,63,0.0
1.0,1.0,2.0,2.0,3.0,4.0,1.0,24,0.527,0,0,300,1.0
1.0,0.0,3.0,6.0,6.0,2.0,1.0,83,0.762,1,5,28,0.0
1.0,0.0,4.0,21.0,6.0,2.0,5.0,13,0.926,0,5,11,0.0
1.0,2.0,3.0,2.0,4.0,2.0,1.0,48,0.91,0,5,13,0.0
1.0,0.0,3.0,21.0,2.0,2.0,0.0,5,0.92,1,5,39,0.0
